row_id,filename,class,xmin,ymin,xmax,ymax,z_true,z_pred
377,000089.txt,Car,458.28,184.16,538.75,243.43,19.85,21.107407
378,000089.txt,Car,704.25,177.37,853.41,287.79,12.49,12.213537
379,000089.txt,Car,635.02,178.02,665.21,203.12,41.73,46.467937
380,000090.txt,Car,5.08,199.56,126.68,269.46,18.74,19.37804
381,000091.txt,Cyclist,902.74,156.63,947.4,228.32,18.2,18.793211
382,000091.txt,Car,709.26,175.05,738.72,203.83,41.1,43.945454
383,000092.txt,Car,654.0,176.92,688.53,201.62,47.24,46.692654
384,000092.txt,Car,359.95,187.35,456.4,240.78,23.56,22.204693
385,000092.txt,Car,420.42,175.29,496.16,228.83,28.17,24.507317
386,000092.txt,Car,686.98,173.04,733.38,211.64,31.81,32.562473
387,000092.txt,Car,692.44,163.91,724.72,207.04,36.49,34.455093
388,000092.txt,Car,1182.15,149.81,1241.0,197.3,21.78,25.16948
389,000093.txt,Car,0.0,187.51,326.99,374.0,7.29,5.979858
390,000093.txt,Car,722.86,168.15,812.89,237.29,21.21,19.765905
391,000093.txt,Car,246.99,194.92,425.43,297.77,12.2,12.734207
392,000093.txt,Car,359.29,185.63,479.38,258.98,16.8,17.137043
393,000093.txt,Car,550.61,176.8,587.13,202.37,43.68,45.26181
394,000093.txt,Car,605.74,174.87,626.16,190.29,70.35,72.477104
395,000094.txt,Car,660.56,189.93,747.57,252.98,19.16,19.734718
396,000095.txt,Car,599.12,182.07,667.54,247.13,19.42,19.816921
397,000095.txt,Car,774.94,172.0,963.28,270.83,13.24,12.991917
398,000095.txt,Car,705.57,179.11,802.71,228.95,24.11,24.204905
399,000095.txt,Car,673.38,181.32,757.07,216.77,30.76,33.54797
400,000095.txt,Car,146.16,192.89,340.09,290.07,14.01,13.487297
401,000095.txt,Car,452.35,183.18,509.3,222.21,31.97,30.991936
402,000095.txt,Car,527.28,181.12,563.95,206.6,48.2,44.786526
403,000095.txt,Car,241.74,191.35,355.4,242.41,24.07,23.136602
404,000095.txt,Car,327.5,181.26,399.59,228.12,30.22,28.315449
405,000095.txt,Car,581.09,180.64,609.45,196.67,68.44,72.49998
406,000095.txt,Car,410.89,183.43,465.31,213.35,40.62,39.165623
407,000095.txt,Car,486.69,184.25,533.31,204.92,53.34,55.619724
408,000095.txt,Car,71.71,187.44,194.72,239.44,22.53,22.91795
409,000095.txt,Car,87.38,185.27,204.23,220.99,32.94,34.295624
410,000095.txt,Car,648.79,178.98,673.89,194.56,72.27,73.915565
411,000096.txt,Car,783.79,184.68,1176.76,339.87,7.94,8.114856
412,000096.txt,Car,661.39,160.21,1003.28,300.49,10.63,10.371018
413,000096.txt,Van,279.93,178.16,368.23,242.44,22.64,24.424276
414,000096.txt,Car,505.85,185.26,557.04,219.6,31.97,33.26374
415,000096.txt,Car,639.45,187.58,879.59,275.73,13.09,13.881686
416,000097.txt,Car,536.07,176.04,569.72,194.78,58.47,64.82144
417,000097.txt,Car,717.03,174.45,738.76,193.71,56.31,61.068783
418,000098.txt,Car,659.2,182.25,722.84,240.36,22.05,21.917542
419,000098.txt,Misc,0.0,0.0,222.29,375.0,1.77,2.546617
420,000098.txt,Car,207.55,189.19,361.39,280.67,14.7,15.17518
421,000098.txt,Car,345.19,190.11,424.96,240.49,22.64,24.407074
422,000098.txt,Misc,414.69,131.6,493.19,217.99,38.97,38.841206
423,000098.txt,Car,744.38,186.34,780.79,207.95,49.41,50.72421
424,000098.txt,Car,824.37,183.27,852.3,198.54,69.99,72.11828
425,000099.txt,Car,0.0,192.19,334.16,374.0,5.55,5.9065037
426,000099.txt,Car,846.35,184.06,1241.0,374.0,6.4,5.087935
427,000099.txt,Car,311.03,166.77,473.94,282.46,13.05,13.53807
428,000099.txt,Car,476.22,175.94,570.51,241.53,19.85,19.954372
429,000099.txt,Car,760.24,178.07,894.06,277.07,13.79,13.325636
430,000099.txt,Car,749.22,179.42,821.9,244.62,19.13,20.095398
431,000099.txt,Car,635.86,176.79,705.58,216.29,30.37,30.467056
432,000099.txt,Van,968.2,150.98,1045.59,197.64,33.68,32.181274
433,000099.txt,Van,906.67,152.6,973.7,193.83,34.91,39.449833
434,000099.txt,Truck,806.52,140.24,852.48,179.7,70.39,70.12196
435,000100.txt,Van,0.0,58.65,320.9,374.0,7.24,6.0442414
436,000100.txt,Cyclist,684.31,165.66,710.23,242.31,18.06,18.438435
437,000100.txt,Pedestrian,359.32,182.26,400.32,285.85,11.35,12.334042
438,000100.txt,Car,19.88,179.87,206.64,238.0,18.98,20.918037
439,000101.txt,Car,569.23,177.21,636.06,240.52,19.47,20.877722
440,000101.txt,Car,0.0,212.95,108.77,265.03,24.13,24.927925
441,000101.txt,Car,106.33,200.09,220.09,253.47,25.25,24.445457
442,000102.txt,Misc,1160.6,213.55,1241.0,255.15,16.25,20.854004
443,000102.txt,Car,1186.52,176.9,1241.0,246.33,18.54,16.866947
444,000102.txt,Car,1153.45,180.11,1221.87,212.55,34.96,37.76077
445,000103.txt,Pedestrian,854.08,154.71,921.42,293.25,9.15,9.420967
446,000104.txt,Car,818.86,180.55,882.54,238.79,22.62,22.383194
447,000104.txt,Car,362.79,181.57,534.13,261.63,15.69,16.316277
448,000104.txt,Car,610.21,182.8,684.9,222.12,28.61,30.518257
449,000104.txt,Car,683.05,182.45,729.23,213.01,36.89,37.680645
450,000104.txt,Car,713.77,181.24,750.23,207.65,44.59,43.44476
451,000104.txt,Car,739.72,181.11,769.04,203.92,52.53,48.91426
452,000104.txt,Car,855.51,185.67,886.83,212.32,43.98,43.425983
453,000105.txt,Cyclist,975.61,98.87,1227.76,374.0,5.09,3.8238206
454,000105.txt,Car,531.98,177.67,554.49,195.35,64.63,69.65161
455,000106.txt,Car,603.07,177.15,630.68,204.3,46.12,47.172382
456,000106.txt,Car,0.0,202.63,204.81,291.54,13.8,14.00596
457,000106.txt,Car,167.11,187.32,280.23,244.78,22.99,22.077665
458,000106.txt,Car,449.26,183.72,483.4,204.87,53.19,58.551846
459,000107.txt,Car,812.76,184.44,1241.0,374.0,4.31,5.318595
460,000107.txt,Car,733.06,182.54,934.34,317.95,9.79,9.723222
461,000107.txt,Car,683.98,178.38,792.24,258.45,15.74,16.244942
462,000107.txt,Car,470.09,178.3,539.83,233.3,22.89,23.660126
463,000107.txt,Car,671.73,179.32,733.51,228.42,23.86,25.244318
464,000107.txt,Car,650.51,179.32,692.59,214.58,31.83,34.218567
465,000107.txt,Car,634.97,177.56,666.89,203.78,42.96,44.83685
466,000107.txt,Misc,627.47,154.29,664.8,198.6,49.9,50.129177
467,000108.txt,Car,568.94,172.64,674.17,273.99,13.49,13.804582
468,000108.txt,Cyclist,862.56,148.89,932.93,247.96,14.29,14.192081
469,000108.txt,Tram,0.0,0.0,494.04,367.3,12.38,13.313307
470,000109.txt,Pedestrian,810.36,154.61,875.38,302.31,8.71,8.883559
471,000110.txt,Car,862.65,129.39,1241.0,304.96,8.19,8.814225
472,000110.txt,Car,1184.97,141.54,1241.0,187.84,24.57,25.950405
473,000110.txt,Car,346.64,175.63,449.93,248.9,17.86,19.62377
474,000110.txt,Car,420.44,170.72,540.83,256.12,16.3,16.78846
475,000110.txt,Car,815.59,143.96,962.82,198.54,26.65,27.795822
476,000110.txt,Car,966.1,144.74,1039.76,182.96,35.99,34.335094
477,000110.txt,Van,1084.26,132.74,1173.25,177.89,36.41,36.308514
478,000110.txt,Car,1004.98,144.16,1087.13,178.96,36.47,37.016956
479,000110.txt,Car,407.73,178.44,487.07,230.28,24.13,24.66349
480,000110.txt,Car,657.19,166.33,702.65,198.71,35.96,37.624317
481,000110.txt,Car,599.3,171.76,631.96,197.12,47.31,46.846447
482,000110.txt,Car,557.79,165.74,591.61,181.27,80.12,75.78773
483,000111.txt,Car,591.97,174.6,640.35,220.36,26.69,27.962307
484,000111.txt,Car,1187.95,197.2,1241.0,374.0,4.02,3.019689
485,000111.txt,Car,386.09,185.25,455.28,225.54,27.32,29.394976
486,000111.txt,Car,738.48,169.58,918.26,253.0,14.81,15.745384
487,000111.txt,Car,684.2,174.95,809.64,227.09,21.44,23.287582
488,000111.txt,Car,682.09,169.25,770.32,211.71,29.23,29.324211
489,000111.txt,Van,651.9,164.11,736.33,204.26,36.12,36.46568
490,000111.txt,Car,646.27,173.34,712.42,199.45,43.22,42.83109
491,000111.txt,Car,393.82,175.82,444.37,206.32,42.11,42.220722
492,000111.txt,Van,536.11,160.96,566.4,188.56,80.13,74.2243
493,000111.txt,Car,425.76,175.42,465.53,200.91,48.57,51.07961
494,000111.txt,Car,490.26,176.93,516.06,192.21,71.7,76.67151
495,000111.txt,Car,372.76,177.51,404.38,199.68,49.6,61.78039
496,000111.txt,Car,135.31,178.56,175.28,203.7,44.78,45.692703
497,000112.txt,Car,1073.46,148.45,1241.0,275.34,13.61,11.24284
498,000112.txt,Car,0.0,191.06,78.97,374.0,4.98,5.9716954
499,000112.txt,Car,0.0,183.47,199.83,341.81,7.73,8.515778
500,000112.txt,Car,0.0,159.99,335.24,300.09,10.03,10.244441
501,000112.txt,Car,233.91,166.08,440.99,248.04,16.23,17.00777
502,000112.txt,Car,274.55,177.54,461.58,237.25,18.32,19.72667
503,000112.txt,Car,95.14,175.56,371.18,266.66,13.08,13.745948
504,000112.txt,Car,451.55,174.37,549.93,205.09,34.33,35.56163
505,000112.txt,Car,998.35,161.75,1152.66,225.39,21.52,20.779957
506,000112.txt,Car,668.46,174.8,774.0,212.31,30.11,31.327522
507,000113.txt,Car,1077.71,205.78,1241.0,374.0,1.57,3.3298693
508,000113.txt,Car,924.07,136.19,1241.0,374.0,7.09,5.095576
509,000113.txt,Van,530.61,162.61,585.88,223.22,26.04,29.408455
510,000113.txt,Van,833.86,127.39,1087.03,223.36,21.56,23.727753
511,000113.txt,Car,318.14,182.8,401.33,229.76,25.53,26.44648
512,000113.txt,Car,214.55,166.45,318.87,230.67,25.43,24.201012
513,000113.txt,Car,455.9,171.22,499.06,205.38,32.39,39.25713
514,000113.txt,Car,692.53,171.83,770.72,215.35,27.59,28.211302
515,000113.txt,Car,573.97,163.73,607.83,193.3,44.05,42.548946
516,000113.txt,Van,610.16,149.12,646.04,187.52,55.01,57.1486
517,000113.txt,Car,745.82,166.87,827.42,212.81,28.28,27.646427
518,000113.txt,Van,1119.45,132.29,1241.0,202.96,28.62,24.522068
519,000113.txt,Truck,566.29,136.24,602.63,190.21,51.93,52.91505
520,000113.txt,Misc,93.41,199.77,259.3,236.34,24.88,25.352564
521,000113.txt,Car,37.15,187.2,172.25,237.32,25.31,24.472935
522,000113.txt,Car,0.0,192.82,32.87,233.67,25.07,26.735252
523,000113.txt,Misc,0.0,191.0,79.64,233.33,25.05,25.487473
524,000113.txt,Misc,0.0,173.43,36.44,215.69,35.51,34.415653
525,000114.txt,Car,589.01,187.21,668.42,253.27,17.14,18.665379
526,000114.txt,Car,185.19,184.44,302.47,240.64,22.83,22.211945
527,000114.txt,Cyclist,888.5,173.04,1019.87,266.61,13.46,13.717844
528,000114.txt,Van,682.68,157.58,763.18,235.92,21.92,24.274353
529,000114.txt,Pedestrian,447.05,168.53,472.39,258.42,15.37,14.62982
530,000114.txt,Van,325.53,175.96,390.57,216.45,32.86,37.34184
531,000114.txt,Car,409.03,180.12,515.81,231.99,24.07,24.442715
532,000114.txt,Car,445.2,184.58,542.42,220.39,30.3,32.829037
533,000114.txt,Car,485.8,181.56,556.5,211.93,37.56,37.538597
534,000114.txt,Car,520.4,180.16,572.44,200.74,51.13,57.98065
535,000114.txt,Car,579.15,180.82,622.59,220.52,29.71,31.41072
536,000114.txt,Car,329.94,179.62,388.01,205.99,42.86,43.633583
537,000115.txt,Car,466.79,178.34,527.87,202.28,46.96,50.61468
538,000116.txt,Car,793.39,146.43,1130.33,369.18,7.85,7.55615
539,000116.txt,Car,682.29,172.91,753.25,230.45,23.57,22.558052
540,000116.txt,Car,495.51,181.48,548.24,222.91,29.23,29.473827
541,000116.txt,Car,563.32,177.53,606.36,208.9,40.16,38.230877
542,000117.txt,Car,787.95,180.39,1089.82,304.56,10.14,10.347484
543,000117.txt,Car,0.0,185.53,277.59,293.52,11.35,11.726511
544,000117.txt,Car,739.41,184.28,969.84,278.48,12.62,13.195259
545,000117.txt,Car,66.66,176.24,291.52,264.62,13.92,14.972002
546,000117.txt,Car,110.15,170.05,328.1,253.25,16.22,16.231789
547,000117.txt,Car,202.62,166.48,363.01,245.21,18.72,18.579718
548,000117.txt,Car,242.3,169.32,366.22,224.23,24.99,24.562054
549,000117.txt,Car,453.46,178.57,492.92,204.2,49.19,49.716854
550,000118.txt,Pedestrian,631.05,172.02,653.89,215.09,27.59,28.967808
551,000118.txt,Tram,415.38,134.58,483.65,206.43,38.34,37.966263
552,000118.txt,Tram,474.35,132.76,700.32,203.04,41.17,44.464016
553,000118.txt,Person_sitting,872.21,203.53,975.08,321.67,7.91,8.654839
554,000118.txt,Person_sitting,841.06,198.52,902.78,304.38,9.22,9.511618
555,000118.txt,Person_sitting,738.01,193.61,784.82,265.09,13.0,13.224539
556,000118.txt,Person_sitting,720.15,196.18,767.36,258.26,14.05,14.802981
557,000119.txt,Car,381.63,186.6,479.85,256.4,16.55,18.481838
558,000119.txt,Van,446.72,151.45,526.59,230.79,24.56,26.623074
559,000119.txt,Car,496.82,183.63,587.26,252.05,17.03,18.36966
560,000119.txt,Cyclist,853.83,151.85,933.45,258.38,12.96,13.250166
561,000119.txt,Car,519.34,180.25,550.61,206.65,40.28,46.045902
562,000120.txt,Car,57.05,202.42,394.68,374.0,8.06,7.791453
563,000120.txt,Car,0.0,210.49,119.82,374.0,2.42,5.7462835
564,000120.txt,Car,814.15,164.79,997.27,262.07,13.43,13.673316
565,000120.txt,Car,346.63,185.82,485.85,278.21,14.17,14.111105
566,000120.txt,Car,455.26,186.71,532.19,243.46,20.44,21.69457
567,000120.txt,Car,486.97,186.14,549.32,232.01,25.45,25.901112
568,000120.txt,Car,664.25,178.14,721.96,227.83,24.95,25.829817
569,000120.txt,Car,785.76,164.26,985.11,229.86,17.6,19.215103
570,000120.txt,Car,679.78,180.23,745.05,220.33,29.24,29.104706
571,000120.txt,Car,716.11,175.23,783.6,212.42,33.03,32.323593
572,000121.txt,Car,721.67,170.45,752.7,196.14,42.88,47.271793
573,000121.txt,Car,637.5,172.08,683.95,202.02,38.75,40.794163
574,000121.txt,Car,340.31,183.86,415.2,224.13,27.99,29.68685
575,000121.txt,Car,487.45,180.67,524.76,205.44,44.77,47.89261
576,000121.txt,Tram,595.89,156.91,659.57,188.25,87.09,88.466896
577,000122.txt,Car,581.54,177.91,650.72,244.53,19.73,19.97155
578,000122.txt,Cyclist,788.91,160.04,833.96,230.58,19.68,20.289055
579,000122.txt,Tram,448.92,115.67,553.21,224.48,31.64,32.087246
580,000122.txt,Tram,112.39,1.42,518.03,325.96,15.69,15.943586
581,000123.txt,Car,602.41,176.05,634.63,198.55,48.73,52.475224
582,000124.txt,Car,815.24,147.24,902.6,176.63,38.53,39.979088
583,000124.txt,Car,543.56,164.41,570.58,185.56,52.74,53.401394
584,000124.txt,Cyclist,589.19,164.25,611.48,185.88,57.89,60.75302
585,000124.txt,Pedestrian,613.47,162.6,621.8,184.53,58.96,62.583755
586,000124.txt,Pedestrian,473.86,167.59,484.19,191.5,57.47,58.983204
587,000125.txt,Car,518.63,165.68,740.8,374.0,7.01,7.3240266
588,000125.txt,Car,207.64,191.87,314.06,224.57,34.57,35.33033
589,000125.txt,Car,376.83,185.26,418.16,205.23,53.18,55.029423
590,000125.txt,Car,62.38,201.43,144.37,232.69,37.65,39.263187
591,000125.txt,Car,327.61,183.69,399.92,214.87,38.47,38.023525
592,000125.txt,Car,335.04,187.99,374.41,208.15,52.57,54.637035
593,000125.txt,Car,425.88,181.46,464.31,201.44,53.93,57.138832
594,000126.txt,Car,315.89,189.95,441.04,267.24,15.6,16.545826
595,000126.txt,Van,524.44,149.17,594.99,197.23,43.61,46.201004
596,000127.txt,Car,753.11,181.68,905.69,276.03,13.23,13.471413
597,000127.txt,Car,604.67,172.92,676.57,198.0,42.84,46.997276
598,000127.txt,Pedestrian,487.49,170.79,502.49,214.82,28.64,29.123642
599,000127.txt,Cyclist,845.2,171.34,912.65,223.94,22.66,22.978477
600,000127.txt,Car,796.34,166.68,866.86,192.88,45.83,47.266697
601,000127.txt,Car,962.32,163.86,1054.59,189.16,43.86,44.655224
602,000127.txt,Van,1167.03,156.35,1241.0,189.43,41.3,42.90132
603,000127.txt,Car,381.05,178.82,444.59,204.89,43.09,47.781765
604,000127.txt,Car,247.07,181.11,303.97,205.52,46.35,46.17184
605,000127.txt,Car,589.85,175.39,611.83,190.44,72.14,72.45276
606,000127.txt,Car,553.71,175.31,579.27,190.67,72.86,75.47523
607,000128.txt,Truck,609.68,154.33,657.51,200.99,50.7,51.65474
608,000128.txt,Car,6.2,184.24,193.57,262.33,19.61,17.508453
609,000129.txt,Car,53.08,185.99,265.42,288.46,14.58,13.50953
610,000129.txt,Car,301.7,185.67,399.78,235.31,24.02,24.13662
611,000129.txt,Tram,703.52,154.24,740.35,188.71,81.79,83.01639
612,000129.txt,Car,385.9,175.79,451.78,221.27,30.74,29.050732
613,000129.txt,Car,429.43,183.6,476.76,214.77,35.85,38.1443
614,000129.txt,Car,451.47,178.0,500.72,211.1,40.69,37.346596
615,000129.txt,Car,497.01,180.44,532.54,203.57,50.21,51.33519
616,000130.txt,Pedestrian,788.38,141.6,882.72,306.07,8.43,8.184202
617,000131.txt,Car,205.19,186.62,358.07,240.66,20.79,22.084929
618,000131.txt,Car,442.96,178.65,530.25,217.98,29.57,31.13633
619,000131.txt,Car,208.95,180.57,327.36,223.32,27.73,28.482641
620,000131.txt,Car,459.14,174.29,520.51,205.65,42.04,39.56554
621,000131.txt,Van,565.54,170.8,601.35,195.62,58.23,58.288513
622,000131.txt,Car,576.15,174.56,629.6,202.46,40.56,41.214195
623,000131.txt,Car,711.82,173.54,737.26,190.13,64.8,67.71728
624,000132.txt,Car,739.66,170.06,786.66,211.04,30.19,31.278214
625,000132.txt,Car,749.9,175.12,774.76,194.98,52.25,58.464733
626,000132.txt,Car,778.43,171.43,799.19,185.48,74.89,75.91068
627,000133.txt,Car,468.32,183.17,535.36,203.05,51.93,53.60384
628,000134.txt,Car,333.28,177.65,489.6,277.55,12.65,13.72587
629,000134.txt,Cyclist,1084.56,129.65,1195.82,213.78,15.18,16.54262
630,000134.txt,Cyclist,993.86,137.83,1070.27,203.41,20.63,20.55904
631,000134.txt,Pedestrian,562.59,158.2,594.85,225.88,19.57,19.931879
632,000134.txt,Cyclist,790.12,154.43,834.52,194.72,30.76,33.416256
633,000134.txt,Pedestrian,402.59,157.37,427.24,234.07,17.02,17.730484
634,000134.txt,Cyclist,858.79,151.31,887.58,197.13,27.53,28.636192
635,000134.txt,Pedestrian,196.36,177.31,229.19,234.95,21.48,22.058691
636,000134.txt,Pedestrian,189.12,181.0,219.25,236.74,20.91,22.646042
637,000134.txt,Cyclist,283.29,168.34,364.92,241.44,17.25,18.901691
638,000134.txt,Pedestrian,241.89,176.88,270.18,234.71,20.03,22.390831
639,000134.txt,Pedestrian,210.6,172.77,242.54,244.3,18.32,18.200308
640,000134.txt,Pedestrian,334.47,162.73,354.71,234.29,19.63,19.238817
641,000134.txt,Car,1137.36,137.54,1223.0,177.88,28.6,29.84821
642,000134.txt,Car,1028.25,151.61,1157.03,185.9,28.33,32.321552
643,000135.txt,Car,367.12,194.76,448.12,247.49,22.33,23.173243
644,000135.txt,Car,662.42,175.11,723.54,221.0,25.96,26.677286
645,000135.txt,Car,417.0,191.29,481.28,231.62,27.72,29.052904
646,000135.txt,Car,464.11,181.39,511.04,218.54,36.24,33.805313
647,000135.txt,Car,484.19,181.83,522.63,210.66,42.91,41.017384
648,000135.txt,Van,1056.26,131.32,1168.98,181.52,35.62,35.931065
649,000135.txt,Car,0.0,208.77,101.67,248.9,30.17,31.023346
650,000135.txt,Car,36.81,203.44,157.31,247.33,29.49,28.735188
651,000136.txt,Car,0.0,210.35,370.69,374.0,6.41,5.54835
652,000136.txt,Car,646.14,165.53,700.16,204.94,34.87,32.007378
653,000136.txt,Car,364.88,195.67,436.25,239.33,30.76,27.347382
654,000136.txt,Car,939.33,163.09,1129.18,222.88,19.02,20.387613
655,000136.txt,Car,863.55,164.04,1030.47,214.25,22.3,22.952408
656,000136.txt,Car,689.44,163.46,724.52,190.31,45.27,45.439182
657,000137.txt,Car,595.95,175.74,627.85,206.45,41.01,42.170345
658,000137.txt,Truck,666.32,163.48,724.23,194.63,72.82,73.07175
659,000137.txt,Truck,0.0,103.01,272.28,267.86,19.78,19.082272
660,000137.txt,Car,317.87,186.6,376.12,218.12,37.14,39.305027
661,000137.txt,Car,426.78,182.03,458.71,202.32,57.74,63.19061
662,000137.txt,Misc,438.66,169.49,465.07,196.38,79.03,81.209946
663,000138.txt,Car,38.45,181.56,140.57,224.81,27.95,29.469568
664,000138.txt,Car,382.74,181.02,491.72,251.1,17.29,18.25616
665,000138.txt,Car,269.6,176.91,317.85,202.62,46.28,47.11706
666,000138.txt,Car,307.38,175.77,355.18,199.29,51.21,51.490093
667,000138.txt,Car,547.16,176.49,571.08,194.74,58.61,64.111206
668,000138.txt,Car,506.46,172.23,549.63,209.98,35.41,37.22015
669,000138.txt,Car,586.18,174.11,623.76,211.54,33.84,34.8728
670,000139.txt,Car,594.35,177.97,621.4,204.02,48.08,48.506058
671,000139.txt,Truck,623.97,163.19,660.06,193.76,74.15,75.370224
672,000139.txt,Van,133.21,177.4,268.6,244.32,23.73,23.272488
673,000140.txt,Car,706.99,162.59,820.15,248.79,16.43,16.774715
674,000140.txt,Car,453.95,179.06,526.72,235.16,22.01,23.242529
675,000140.txt,Car,550.54,173.16,603.7,211.98,32.89,32.217644
676,000140.txt,Car,685.71,170.0,744.25,209.05,28.79,30.816233
677,000141.txt,Car,405.52,184.59,530.15,263.84,15.64,15.841061
678,000142.txt,Pedestrian,1199.3,108.54,1241.0,348.03,5.12,5.326742
679,000142.txt,Cyclist,36.57,165.55,248.54,374.0,5.5,5.4435167
680,000142.txt,Car,835.06,166.73,1241.0,374.0,5.12,5.191261
681,000142.txt,Car,726.07,154.71,916.86,306.71,10.24,10.624182
682,000142.txt,Car,688.52,153.34,806.1,252.85,15.58,15.716627
683,000142.txt,Car,678.28,170.36,747.97,231.25,21.17,22.011295
684,000142.txt,Pedestrian,656.08,160.85,672.41,199.98,35.54,34.087032
685,000142.txt,Pedestrian,661.72,162.97,676.05,200.69,36.22,35.320114
686,000142.txt,Car,530.82,167.68,560.49,197.37,47.51,49.034077
687,000142.txt,Pedestrian,605.72,167.06,616.06,191.92,52.31,55.250248
688,000142.txt,Car,428.14,178.08,495.67,225.49,24.84,26.438953
689,000142.txt,Car,0.0,197.78,273.61,374.0,7.13,6.112059
690,000142.txt,Car,197.05,186.01,398.12,301.0,12.3,12.002836
691,000142.txt,Car,337.15,176.21,452.69,252.15,17.71,18.182264
692,000143.txt,Truck,588.19,166.53,615.61,196.24,76.16,78.09755
693,000143.txt,Car,4.58,199.18,128.63,248.05,25.29,25.110134
694,000143.txt,Car,120.97,201.18,178.0,228.44,42.07,42.59509
695,000143.txt,Car,940.46,180.55,1003.22,202.15,49.38,51.517517
696,000144.txt,Car,919.98,162.0,1241.0,374.0,3.44,5.060179
697,000144.txt,Pedestrian,804.9,153.3,842.23,240.99,16.13,15.411677
698,000144.txt,Pedestrian,803.72,157.65,850.32,239.18,17.01,16.727652
699,000144.txt,Car,472.82,172.55,524.05,220.8,29.98,29.170567
700,000144.txt,Pedestrian,646.94,170.2,661.27,205.82,36.63,36.60805
701,000144.txt,Car,0.0,202.35,277.49,374.0,7.38,5.9493947
702,000144.txt,Pedestrian,323.88,187.02,345.55,243.9,19.92,21.857904
703,000145.txt,Pedestrian,323.27,158.29,339.6,202.04,29.96,32.763447
704,000145.txt,Pedestrian,421.79,163.38,432.46,195.3,39.8,40.50811
705,000145.txt,Pedestrian,324.02,155.94,336.02,189.84,40.79,41.418903
706,000145.txt,Car,960.87,180.9,1069.16,229.09,23.96,24.996487
707,000145.txt,Car,1034.19,183.18,1155.16,229.33,23.86,26.364498
708,000145.txt,Car,1097.59,183.53,1223.0,230.26,24.48,25.510525
709,000145.txt,Pedestrian,346.05,154.79,357.72,191.06,39.75,40.530365
710,000145.txt,Pedestrian,396.31,166.22,429.98,255.71,13.51,14.968832
711,000145.txt,Pedestrian,501.19,157.16,553.53,255.59,13.93,13.911628
712,000145.txt,Cyclist,676.76,152.81,784.3,270.01,11.91,11.714177
713,000145.txt,Cyclist,79.95,151.55,225.32,335.95,7.77,7.692633
714,000145.txt,Car,601.61,171.69,637.7,199.9,37.7,43.02114
715,000145.txt,Pedestrian,297.11,155.81,312.44,195.32,34.28,35.224983
