filename,class,xmin,ymin,xmax,ymax,z_true
000108.txt,Cyclist,862.56,148.89,932.93,247.96,14.29
000108.txt,Tram,0.0,0.0,494.04,367.3,12.38
000109.txt,Pedestrian,810.36,154.61,875.38,302.31,8.71
000110.txt,Car,862.65,129.39,1241.0,304.96,8.19
000110.txt,Car,1184.97,141.54,1241.0,187.84,24.57
000110.txt,Car,346.64,175.63,449.93,248.9,17.86
000110.txt,Car,420.44,170.72,540.83,256.12,16.3
000110.txt,Car,815.59,143.96,962.82,198.54,26.65
000110.txt,Car,966.1,144.74,1039.76,182.96,35.99
000110.txt,Van,1084.26,132.74,1173.25,177.89,36.41
000110.txt,Car,1004.98,144.16,1087.13,178.96,36.47
000110.txt,Car,407.73,178.44,487.07,230.28,24.13
000110.txt,Car,657.19,166.33,702.65,198.71,35.96
000110.txt,Car,599.3,171.76,631.96,197.12,47.31
000110.txt,Car,557.79,165.74,591.61,181.27,80.12
000111.txt,Car,591.97,174.6,640.35,220.36,26.69
000111.txt,Car,1187.95,197.2,1241.0,374.0,4.02
000111.txt,Car,386.09,185.25,455.28,225.54,27.32
000111.txt,Car,738.48,169.58,918.26,253.0,14.81
000111.txt,Car,684.2,174.95,809.64,227.09,21.44
000111.txt,Car,682.09,169.25,770.32,211.71,29.23
000111.txt,Van,651.9,164.11,736.33,204.26,36.12
000111.txt,Car,646.27,173.34,712.42,199.45,43.22
000111.txt,Car,393.82,175.82,444.37,206.32,42.11
000111.txt,Van,536.11,160.96,566.4,188.56,80.13
000111.txt,Car,425.76,175.42,465.53,200.91,48.57
000111.txt,Car,490.26,176.93,516.06,192.21,71.7
000111.txt,Car,372.76,177.51,404.38,199.68,49.6
000111.txt,Car,135.31,178.56,175.28,203.7,44.78
000112.txt,Car,1073.46,148.45,1241.0,275.34,13.61
000112.txt,Car,0.0,191.06,78.97,374.0,4.98
000112.txt,Car,0.0,183.47,199.83,341.81,7.73
000112.txt,Car,0.0,159.99,335.24,300.09,10.03
000112.txt,Car,233.91,166.08,440.99,248.04,16.23
000112.txt,Car,274.55,177.54,461.58,237.25,18.32
000112.txt,Car,95.14,175.56,371.18,266.66,13.08
000112.txt,Car,451.55,174.37,549.93,205.09,34.33
000112.txt,Car,998.35,161.75,1152.66,225.39,21.52
000112.txt,Car,668.46,174.8,774.0,212.31,30.11
000113.txt,Car,1077.71,205.78,1241.0,374.0,1.57
000113.txt,Car,924.07,136.19,1241.0,374.0,7.09
000113.txt,Van,530.61,162.61,585.88,223.22,26.04
000113.txt,Van,833.86,127.39,1087.03,223.36,21.56
000113.txt,Car,318.14,182.8,401.33,229.76,25.53
000113.txt,Car,214.55,166.45,318.87,230.67,25.43
000113.txt,Car,455.9,171.22,499.06,205.38,32.39
000113.txt,Car,692.53,171.83,770.72,215.35,27.59
000113.txt,Car,573.97,163.73,607.83,193.3,44.05
000113.txt,Van,610.16,149.12,646.04,187.52,55.01
000113.txt,Car,745.82,166.87,827.42,212.81,28.28
000113.txt,Van,1119.45,132.29,1241.0,202.96,28.62
000113.txt,Truck,566.29,136.24,602.63,190.21,51.93
000113.txt,Misc,93.41,199.77,259.3,236.34,24.88
000113.txt,Car,37.15,187.2,172.25,237.32,25.31
000113.txt,Car,0.0,192.82,32.87,233.67,25.07
000113.txt,Misc,0.0,191.0,79.64,233.33,25.05
000113.txt,Misc,0.0,173.43,36.44,215.69,35.51
000114.txt,Car,589.01,187.21,668.42,253.27,17.14
000114.txt,Car,185.19,184.44,302.47,240.64,22.83
000114.txt,Cyclist,888.5,173.04,1019.87,266.61,13.46
000114.txt,Van,682.68,157.58,763.18,235.92,21.92
000114.txt,Pedestrian,447.05,168.53,472.39,258.42,15.37
000114.txt,Van,325.53,175.96,390.57,216.45,32.86
000114.txt,Car,409.03,180.12,515.81,231.99,24.07
000114.txt,Car,445.2,184.58,542.42,220.39,30.3
000114.txt,Car,485.8,181.56,556.5,211.93,37.56
000114.txt,Car,520.4,180.16,572.44,200.74,51.13
000114.txt,Car,579.15,180.82,622.59,220.52,29.71
000114.txt,Car,329.94,179.62,388.01,205.99,42.86
000115.txt,Car,466.79,178.34,527.87,202.28,46.96
000116.txt,Car,793.39,146.43,1130.33,369.18,7.85
000116.txt,Car,682.29,172.91,753.25,230.45,23.57
000116.txt,Car,495.51,181.48,548.24,222.91,29.23
000116.txt,Car,563.32,177.53,606.36,208.9,40.16
000117.txt,Car,787.95,180.39,1089.82,304.56,10.14
000117.txt,Car,0.0,185.53,277.59,293.52,11.35
000117.txt,Car,739.41,184.28,969.84,278.48,12.62
000117.txt,Car,66.66,176.24,291.52,264.62,13.92
000117.txt,Car,110.15,170.05,328.1,253.25,16.22
000117.txt,Car,202.62,166.48,363.01,245.21,18.72
000117.txt,Car,242.3,169.32,366.22,224.23,24.99
000117.txt,Car,453.46,178.57,492.92,204.2,49.19
000118.txt,Pedestrian,631.05,172.02,653.89,215.09,27.59
000118.txt,Tram,415.38,134.58,483.65,206.43,38.34
000118.txt,Tram,474.35,132.76,700.32,203.04,41.17
000118.txt,Person_sitting,872.21,203.53,975.08,321.67,7.91
000118.txt,Person_sitting,841.06,198.52,902.78,304.38,9.22
000118.txt,Person_sitting,738.01,193.61,784.82,265.09,13.0
000118.txt,Person_sitting,720.15,196.18,767.36,258.26,14.05
000119.txt,Car,381.63,186.6,479.85,256.4,16.55
000119.txt,Van,446.72,151.45,526.59,230.79,24.56
000119.txt,Car,496.82,183.63,587.26,252.05,17.03
000119.txt,Cyclist,853.83,151.85,933.45,258.38,12.96
000119.txt,Car,519.34,180.25,550.61,206.65,40.28
000120.txt,Car,57.05,202.42,394.68,374.0,8.06
000120.txt,Car,0.0,210.49,119.82,374.0,2.42
000120.txt,Car,814.15,164.79,997.27,262.07,13.43
000120.txt,Car,346.63,185.82,485.85,278.21,14.17
000120.txt,Car,455.26,186.71,532.19,243.46,20.44
000120.txt,Car,486.97,186.14,549.32,232.01,25.45
000120.txt,Car,664.25,178.14,721.96,227.83,24.95
000120.txt,Car,785.76,164.26,985.11,229.86,17.6
000120.txt,Car,679.78,180.23,745.05,220.33,29.24
000120.txt,Car,716.11,175.23,783.6,212.42,33.03
000121.txt,Car,721.67,170.45,752.7,196.14,42.88
000121.txt,Car,637.5,172.08,683.95,202.02,38.75
000121.txt,Car,340.31,183.86,415.2,224.13,27.99
000121.txt,Car,487.45,180.67,524.76,205.44,44.77
000121.txt,Tram,595.89,156.91,659.57,188.25,87.09
000122.txt,Car,581.54,177.91,650.72,244.53,19.73
000122.txt,Cyclist,788.91,160.04,833.96,230.58,19.68
000122.txt,Tram,448.92,115.67,553.21,224.48,31.64
000122.txt,Tram,112.39,1.42,518.03,325.96,15.69
000123.txt,Car,602.41,176.05,634.63,198.55,48.73
000124.txt,Car,815.24,147.24,902.6,176.63,38.53
000124.txt,Car,543.56,164.41,570.58,185.56,52.74
000124.txt,Cyclist,589.19,164.25,611.48,185.88,57.89
000124.txt,Pedestrian,613.47,162.6,621.8,184.53,58.96
000124.txt,Pedestrian,473.86,167.59,484.19,191.5,57.47
000125.txt,Car,518.63,165.68,740.8,374.0,7.01
000125.txt,Car,207.64,191.87,314.06,224.57,34.57
000125.txt,Car,376.83,185.26,418.16,205.23,53.18
000125.txt,Car,62.38,201.43,144.37,232.69,37.65
000125.txt,Car,327.61,183.69,399.92,214.87,38.47
000125.txt,Car,335.04,187.99,374.41,208.15,52.57
000125.txt,Car,425.88,181.46,464.31,201.44,53.93
000126.txt,Car,315.89,189.95,441.04,267.24,15.6
000126.txt,Van,524.44,149.17,594.99,197.23,43.61
000127.txt,Car,753.11,181.68,905.69,276.03,13.23
000127.txt,Car,604.67,172.92,676.57,198.0,42.84
000127.txt,Pedestrian,487.49,170.79,502.49,214.82,28.64
000127.txt,Cyclist,845.2,171.34,912.65,223.94,22.66
000127.txt,Car,796.34,166.68,866.86,192.88,45.83
000127.txt,Car,962.32,163.86,1054.59,189.16,43.86
000127.txt,Van,1167.03,156.35,1241.0,189.43,41.3
000127.txt,Car,381.05,178.82,444.59,204.89,43.09
000127.txt,Car,247.07,181.11,303.97,205.52,46.35
000127.txt,Car,589.85,175.39,611.83,190.44,72.14
000127.txt,Car,553.71,175.31,579.27,190.67,72.86
000128.txt,Truck,609.68,154.33,657.51,200.99,50.7
000128.txt,Car,6.2,184.24,193.57,262.33,19.61
000129.txt,Car,53.08,185.99,265.42,288.46,14.58
000129.txt,Car,301.7,185.67,399.78,235.31,24.02
000129.txt,Tram,703.52,154.24,740.35,188.71,81.79
000129.txt,Car,385.9,175.79,451.78,221.27,30.74
000129.txt,Car,429.43,183.6,476.76,214.77,35.85
000129.txt,Car,451.47,178.0,500.72,211.1,40.69
000129.txt,Car,497.01,180.44,532.54,203.57,50.21
000130.txt,Pedestrian,788.38,141.6,882.72,306.07,8.43
000131.txt,Car,205.19,186.62,358.07,240.66,20.79
000131.txt,Car,442.96,178.65,530.25,217.98,29.57
000131.txt,Car,208.95,180.57,327.36,223.32,27.73
000131.txt,Car,459.14,174.29,520.51,205.65,42.04
000131.txt,Van,565.54,170.8,601.35,195.62,58.23
000131.txt,Car,576.15,174.56,629.6,202.46,40.56
000131.txt,Car,711.82,173.54,737.26,190.13,64.8
000132.txt,Car,739.66,170.06,786.66,211.04,30.19
000132.txt,Car,749.9,175.12,774.76,194.98,52.25
000132.txt,Car,778.43,171.43,799.19,185.48,74.89
000133.txt,Car,468.32,183.17,535.36,203.05,51.93
000134.txt,Car,333.28,177.65,489.6,277.55,12.65
000134.txt,Cyclist,1084.56,129.65,1195.82,213.78,15.18
000134.txt,Cyclist,993.86,137.83,1070.27,203.41,20.63
000134.txt,Pedestrian,562.59,158.2,594.85,225.88,19.57
000134.txt,Cyclist,790.12,154.43,834.52,194.72,30.76
000134.txt,Pedestrian,402.59,157.37,427.24,234.07,17.02
000134.txt,Cyclist,858.79,151.31,887.58,197.13,27.53
000134.txt,Pedestrian,196.36,177.31,229.19,234.95,21.48
000134.txt,Pedestrian,189.12,181.0,219.25,236.74,20.91
000134.txt,Cyclist,283.29,168.34,364.92,241.44,17.25
000134.txt,Pedestrian,241.89,176.88,270.18,234.71,20.03
000134.txt,Pedestrian,210.6,172.77,242.54,244.3,18.32
000134.txt,Pedestrian,334.47,162.73,354.71,234.29,19.63
000134.txt,Car,1137.36,137.54,1223.0,177.88,28.6
000134.txt,Car,1028.25,151.61,1157.03,185.9,28.33
000135.txt,Car,367.12,194.76,448.12,247.49,22.33
000135.txt,Car,662.42,175.11,723.54,221.0,25.96
000135.txt,Car,417.0,191.29,481.28,231.62,27.72
000135.txt,Car,464.11,181.39,511.04,218.54,36.24
000135.txt,Car,484.19,181.83,522.63,210.66,42.91
000135.txt,Van,1056.26,131.32,1168.98,181.52,35.62
000135.txt,Car,0.0,208.77,101.67,248.9,30.17
000135.txt,Car,36.81,203.44,157.31,247.33,29.49
000136.txt,Car,0.0,210.35,370.69,374.0,6.41
000136.txt,Car,646.14,165.53,700.16,204.94,34.87
000136.txt,Car,364.88,195.67,436.25,239.33,30.76
000136.txt,Car,939.33,163.09,1129.18,222.88,19.02
000136.txt,Car,863.55,164.04,1030.47,214.25,22.3
000136.txt,Car,689.44,163.46,724.52,190.31,45.27
000137.txt,Car,595.95,175.74,627.85,206.45,41.01
000137.txt,Truck,666.32,163.48,724.23,194.63,72.82
000137.txt,Truck,0.0,103.01,272.28,267.86,19.78
000137.txt,Car,317.87,186.6,376.12,218.12,37.14
000137.txt,Car,426.78,182.03,458.71,202.32,57.74
000137.txt,Misc,438.66,169.49,465.07,196.38,79.03
000138.txt,Car,38.45,181.56,140.57,224.81,27.95
000138.txt,Car,382.74,181.02,491.72,251.1,17.29
000138.txt,Car,269.6,176.91,317.85,202.62,46.28
000138.txt,Car,307.38,175.77,355.18,199.29,51.21
000138.txt,Car,547.16,176.49,571.08,194.74,58.61
000138.txt,Car,506.46,172.23,549.63,209.98,35.41
000138.txt,Car,586.18,174.11,623.76,211.54,33.84
000139.txt,Car,594.35,177.97,621.4,204.02,48.08
000139.txt,Truck,623.97,163.19,660.06,193.76,74.15
000139.txt,Van,133.21,177.4,268.6,244.32,23.73
000140.txt,Car,706.99,162.59,820.15,248.79,16.43
000140.txt,Car,453.95,179.06,526.72,235.16,22.01
000140.txt,Car,550.54,173.16,603.7,211.98,32.89
000140.txt,Car,685.71,170.0,744.25,209.05,28.79
000141.txt,Car,405.52,184.59,530.15,263.84,15.64
000142.txt,Pedestrian,1199.3,108.54,1241.0,348.03,5.12
000142.txt,Cyclist,36.57,165.55,248.54,374.0,5.5
000142.txt,Car,835.06,166.73,1241.0,374.0,5.12
000142.txt,Car,726.07,154.71,916.86,306.71,10.24
000142.txt,Car,688.52,153.34,806.1,252.85,15.58
000142.txt,Car,678.28,170.36,747.97,231.25,21.17
000142.txt,Pedestrian,656.08,160.85,672.41,199.98,35.54
000142.txt,Pedestrian,661.72,162.97,676.05,200.69,36.22
000142.txt,Car,530.82,167.68,560.49,197.37,47.51
000142.txt,Pedestrian,605.72,167.06,616.06,191.92,52.31
000142.txt,Car,428.14,178.08,495.67,225.49,24.84
000142.txt,Car,0.0,197.78,273.61,374.0,7.13
000142.txt,Car,197.05,186.01,398.12,301.0,12.3
000142.txt,Car,337.15,176.21,452.69,252.15,17.71
000143.txt,Truck,588.19,166.53,615.61,196.24,76.16
000143.txt,Car,4.58,199.18,128.63,248.05,25.29
000143.txt,Car,120.97,201.18,178.0,228.44,42.07
000143.txt,Car,940.46,180.55,1003.22,202.15,49.38
000144.txt,Car,919.98,162.0,1241.0,374.0,3.44
000144.txt,Pedestrian,804.9,153.3,842.23,240.99,16.13
000144.txt,Pedestrian,803.72,157.65,850.32,239.18,17.01
000144.txt,Car,472.82,172.55,524.05,220.8,29.98
000144.txt,Pedestrian,646.94,170.2,661.27,205.82,36.63
000144.txt,Car,0.0,202.35,277.49,374.0,7.38
000144.txt,Pedestrian,323.88,187.02,345.55,243.9,19.92
000145.txt,Pedestrian,323.27,158.29,339.6,202.04,29.96
000145.txt,Pedestrian,421.79,163.38,432.46,195.3,39.8
000145.txt,Pedestrian,324.02,155.94,336.02,189.84,40.79
000145.txt,Car,960.87,180.9,1069.16,229.09,23.96
000145.txt,Car,1034.19,183.18,1155.16,229.33,23.86
000145.txt,Car,1097.59,183.53,1223.0,230.26,24.48
000145.txt,Pedestrian,346.05,154.79,357.72,191.06,39.75
000145.txt,Pedestrian,396.31,166.22,429.98,255.71,13.51
000145.txt,Pedestrian,501.19,157.16,553.53,255.59,13.93
000145.txt,Cyclist,676.76,152.81,784.3,270.01,11.91
000145.txt,Cyclist,79.95,151.55,225.32,335.95,7.77
000145.txt,Car,601.61,171.69,637.7,199.9,37.7
000145.txt,Pedestrian,297.11,155.81,312.44,195.32,34.28
000145.txt,Pedestrian,221.78,153.26,232.78,197.15,30.93
000145.txt,Pedestrian,997.76,173.67,1017.76,210.16,35.46
000146.txt,Car,572.69,180.0,629.57,226.24,23.26
000146.txt,Car,0.0,202.2,349.19,374.0,3.12
000146.txt,Car,190.44,194.5,462.47,367.42,7.83
000146.txt,Car,71.1,197.25,289.22,323.84,9.79
000146.txt,Car,177.22,188.88,351.51,278.84,13.2
000146.txt,Car,328.15,182.33,449.42,236.88,20.54
000146.txt,Car,360.75,176.72,472.46,228.91,23.42
000146.txt,Car,416.16,180.46,496.27,214.65,31.37
000146.txt,Car,522.61,180.67,568.7,213.54,30.78
000146.txt,Car,456.27,174.77,530.41,203.38,41.56
000146.txt,Car,879.4,188.21,1241.0,374.0,3.97
000146.txt,Car,661.54,180.74,728.15,230.43,22.09
000146.txt,Truck,645.81,126.0,719.5,212.69,32.51
000146.txt,Pedestrian,747.5,166.38,761.5,215.2,26.75
000146.txt,Car,36.64,186.39,184.66,236.85,22.08
000146.txt,Car,588.43,176.0,624.41,208.84,35.5
000146.txt,Car,279.93,178.43,340.47,208.27,37.02
000147.txt,Van,707.18,157.97,837.63,261.44,14.74
000147.txt,Pedestrian,415.84,167.57,437.18,241.85,18.02
000148.txt,Car,782.12,174.04,860.47,203.67,41.96
000149.txt,Car,593.94,176.33,617.99,199.21,51.09
000149.txt,Car,509.06,180.02,558.1,218.52,29.21
000149.txt,Car,745.98,183.65,941.59,315.14,10.17
000149.txt,Car,693.29,175.68,817.75,269.33,14.72
000149.txt,Car,679.66,173.04,756.77,244.46,18.62
000149.txt,Car,653.18,177.97,707.11,219.58,28.26
000149.txt,Car,637.08,176.4,666.4,202.51,43.55
000149.txt,Car,647.16,176.2,689.37,212.64,33.38
000149.txt,Car,391.75,183.02,456.09,206.9,48.16
000149.txt,Car,304.53,182.89,377.06,207.79,48.07
000149.txt,Pedestrian,766.65,160.55,790.45,230.7,19.09
000150.txt,Car,565.58,175.41,616.95,225.13,25.21
000150.txt,Car,453.46,183.22,494.9,211.37,38.47
000150.txt,Car,531.96,177.58,560.16,199.7,50.24
000150.txt,Cyclist,273.2,180.57,307.22,226.26,28.16
000151.txt,Car,0.0,200.41,303.17,369.0,3.35
000151.txt,Cyclist,991.61,147.14,1029.48,216.82,18.42
000151.txt,Pedestrian,1213.3,130.53,1223.0,226.21,12.71
000151.txt,Car,845.82,161.32,1004.89,210.46,22.42
000152.txt,Car,45.07,196.83,447.49,374.0,6.37
000152.txt,Car,751.85,155.9,1136.5,374.0,6.35
000152.txt,Car,711.29,186.05,878.68,307.07,11.53
000152.txt,Misc,415.23,209.18,501.04,265.89,15.46
000152.txt,Car,453.56,185.34,532.94,243.89,20.12
000152.txt,Car,662.72,183.71,773.72,256.63,16.6
000152.txt,Car,533.48,179.04,563.54,204.53,41.26
000152.txt,Car,628.63,176.51,657.81,200.82,46.82
000153.txt,Pedestrian,1217.46,85.94,1223.0,369.0,2.71
000153.txt,Car,669.6,159.28,704.34,194.51,40.87
000153.txt,Pedestrian,643.1,162.48,658.43,211.72,26.47
000153.txt,Pedestrian,626.61,164.55,645.27,213.11,26.28
000154.txt,Pedestrian,352.66,168.09,381.95,252.38,15.13
000154.txt,Cyclist,1110.65,160.74,1241.0,288.32,9.53
000154.txt,Car,90.9,178.73,319.71,273.96,14.23
000154.txt,Car,543.46,174.59,665.78,215.62,27.94
000154.txt,Van,828.56,159.72,929.07,201.75,32.89
000154.txt,Car,695.31,173.11,727.09,195.54,49.85
000154.txt,Car,397.08,178.0,466.98,211.04,34.74
000154.txt,Car,563.83,176.77,591.04,195.31,58.92
000154.txt,Car,520.16,176.81,552.29,195.79,59.24
000155.txt,Car,159.15,189.27,249.65,250.26,23.93
000155.txt,Van,122.2,177.68,204.03,230.69,42.7
000155.txt,Car,212.99,197.16,278.75,236.85,30.6
000155.txt,Car,709.94,180.29,757.95,209.18,39.29
000155.txt,Misc,808.25,173.89,823.5,195.07,57.06
000156.txt,Van,0.0,111.43,149.97,287.09,10.65
000156.txt,Pedestrian,804.98,139.87,872.77,319.58,7.54
000157.txt,Car,1201.15,177.29,1241.0,360.68,6.51
000157.txt,Car,891.44,125.59,1231.34,319.09,9.42
000157.txt,Misc,676.37,210.41,1048.2,305.11,11.49
000157.txt,Car,656.98,173.08,892.62,262.76,14.36
000157.txt,Cyclist,0.0,176.92,63.09,355.76,8.23
000157.txt,Car,581.09,183.36,728.9,244.92,18.4
000157.txt,Misc,610.31,186.53,748.5,253.2,16.34
000157.txt,Misc,754.24,159.97,817.77,210.95,29.67
000157.txt,Car,319.23,192.29,406.17,238.46,23.03
000157.txt,Car,219.4,194.58,279.65,242.44,26.02
000157.txt,Truck,198.79,150.14,271.46,234.67,31.67
000158.txt,Car,1047.18,177.22,1179.54,218.76,30.37
000159.txt,Car,748.38,163.3,893.8,265.27,15.19
000159.txt,Car,0.0,208.68,267.12,374.0,6.02
000159.txt,Car,170.35,187.87,405.54,313.74,10.67
000159.txt,Car,526.48,173.25,570.3,203.47,37.26
000159.txt,Car,724.84,176.54,802.29,229.29,21.35
000159.txt,Car,709.33,170.79,767.58,216.55,26.99
000159.txt,Car,702.15,170.78,747.12,206.15,32.2
000159.txt,Car,591.95,170.23,614.45,187.15,64.3
000160.txt,Car,493.84,183.02,549.17,226.05,26.83
000160.txt,Car,558.47,180.63,580.7,200.5,58.69
000160.txt,Car,343.69,179.05,379.71,203.45,59.38
000160.txt,Car,591.6,179.67,633.03,220.94,30.9
000161.txt,Car,172.04,196.99,368.69,305.28,12.84
000161.txt,Car,315.76,194.22,431.74,261.09,18.2
000161.txt,Car,388.79,190.96,463.73,241.62,23.18
000161.txt,Car,431.93,188.51,493.07,227.55,29.06
000161.txt,Car,812.47,153.8,946.53,204.35,24.78
000161.txt,Car,808.37,152.59,897.84,200.21,27.32
000161.txt,Car,778.81,158.49,875.14,201.26,29.68
000161.txt,Car,1208.77,127.08,1241.0,174.01,24.06
000161.txt,Car,1149.25,128.05,1241.0,175.39,26.79
000161.txt,Car,1107.9,134.41,1241.0,174.34,29.63
000161.txt,Car,1074.51,138.99,1215.83,176.62,32.12
000161.txt,Car,475.02,186.83,522.05,217.73,36.63
000161.txt,Car,666.77,175.46,714.92,212.61,30.83
000162.txt,Car,3.64,173.55,121.62,220.64,28.06
000162.txt,Car,135.24,175.95,207.63,209.55,35.41
000162.txt,Car,159.36,166.92,223.25,195.21,45.71
000162.txt,Car,573.87,171.69,633.19,230.82,22.26
000162.txt,Cyclist,760.34,173.31,771.57,200.17,45.05
000163.txt,Car,258.45,164.94,438.13,248.04,17.33
000163.txt,Car,321.99,171.43,472.77,230.26,21.94
000163.txt,Car,804.72,152.49,871.5,197.29,35.55
000163.txt,Car,857.19,161.47,917.02,193.08,36.31
000163.txt,Car,374.76,175.04,495.42,216.99,26.95
000163.txt,Car,398.89,175.33,492.56,214.08,29.62
000163.txt,Car,404.63,167.36,515.88,208.73,32.08
000164.txt,Car,10.43,164.54,103.22,201.55,35.23
000164.txt,Car,554.53,172.2,616.39,233.86,21.44
000164.txt,Car,153.97,167.57,206.03,195.3,45.98
000164.txt,Cyclist,764.36,178.16,776.52,206.69,42.46
000165.txt,Car,581.95,178.78,636.65,223.24,24.12
000165.txt,Car,0.0,189.63,164.89,374.0,4.91
000165.txt,Car,287.29,164.14,471.26,259.37,15.29
000165.txt,Car,356.62,163.82,486.03,243.24,18.58
000165.txt,Car,412.04,177.09,511.76,221.61,26.07
000165.txt,Car,443.08,167.94,536.35,215.62,29.02
000165.txt,Van,652.46,148.45,715.08,206.99,32.43
000165.txt,Car,583.11,173.29,617.63,204.61,37.12
000165.txt,Van,0.0,133.59,374.55,360.75,7.74
000165.txt,Truck,0.0,116.14,226.71,235.61,21.83
000166.txt,Car,0.0,175.12,44.6,219.59,24.21
000166.txt,Car,296.49,172.8,339.4,192.06,55.87
000166.txt,Car,222.16,157.13,275.57,189.98,57.29
000166.txt,Car,570.67,169.82,616.94,215.92,27.9
000167.txt,Pedestrian,949.79,151.61,1008.78,268.52,10.98
000167.txt,Cyclist,707.08,161.12,735.19,216.03,26.02
000167.txt,Cyclist,683.39,169.32,694.14,201.8,40.95
000168.txt,Car,553.89,184.63,598.47,220.55,27.81
000168.txt,Car,502.27,183.99,537.52,210.78,39.72
000168.txt,Car,837.66,190.04,921.14,223.55,32.11
000168.txt,Car,955.63,189.82,1046.94,226.08,34.7
000168.txt,Van,560.17,165.84,585.44,198.47,52.88
000169.txt,Car,784.78,177.12,1124.16,374.0,6.69
000169.txt,Car,0.0,193.2,137.39,374.0,5.46
000169.txt,Car,0.0,179.47,272.67,340.49,8.05
000169.txt,Car,0.0,159.41,290.35,307.83,10.45
000169.txt,Car,111.86,185.74,342.81,272.27,13.05
000169.txt,Car,247.71,186.65,435.61,257.37,15.82
000169.txt,Car,302.97,181.41,468.47,247.11,18.03
000169.txt,Car,335.68,179.85,462.74,241.6,20.52
000169.txt,Car,338.33,174.43,490.76,230.08,22.84
000169.txt,Car,394.53,177.75,500.3,219.37,27.74
000169.txt,Car,436.13,170.1,526.6,212.16,37.37
000169.txt,Cyclist,573.93,177.54,582.06,198.5,55.85
000169.txt,Car,677.68,184.0,746.78,238.59,20.39
000169.txt,Car,731.11,171.91,853.44,221.79,25.51
000169.txt,Car,684.67,172.21,757.34,204.76,40.91
000169.txt,Car,633.13,179.03,659.07,198.79,54.32
000170.txt,Car,743.76,171.68,794.36,214.5,28.99
000170.txt,Car,776.01,173.02,802.24,192.9,52.2
000170.txt,Car,825.56,170.49,845.51,184.8,73.48
000171.txt,Car,570.81,182.88,644.9,253.6,17.72
000171.txt,Car,58.49,205.4,232.86,270.3,19.99
000171.txt,Car,0.0,209.02,132.78,259.95,25.29
000171.txt,Car,307.61,195.31,361.42,227.03,40.72
000172.txt,Car,582.19,170.67,618.01,204.75,34.89
000172.txt,Car,596.79,165.06,626.58,196.12,43.65
000172.txt,Car,822.23,180.98,1241.0,374.0,4.83
000172.txt,Car,727.09,171.5,890.13,304.24,10.02
000172.txt,Car,708.59,168.99,814.5,253.27,15.07
000172.txt,Car,658.22,164.22,711.5,212.42,28.4
000172.txt,Car,0.0,189.21,251.43,303.15,12.07
000172.txt,Car,257.04,181.46,376.13,243.67,19.75
000172.txt,Car,637.51,167.98,661.53,190.65,53.1
000173.txt,Car,0.0,186.71,305.98,374.0,2.82
000173.txt,Car,233.6,178.85,571.83,374.0,7.09
000173.txt,Car,917.49,200.55,1241.0,374.0,5.65
000173.txt,Car,542.82,174.58,674.37,264.4,13.76
000173.txt,Car,689.39,166.96,741.38,206.81,33.0
000173.txt,Car,837.3,176.28,908.39,238.78,19.74
000173.txt,Car,840.53,182.28,894.38,226.67,24.36
000174.txt,Misc,993.39,213.78,1069.43,261.23,14.54
000174.txt,Car,1000.67,172.03,1096.88,247.93,17.57
000174.txt,Car,916.88,177.56,969.09,208.05,36.81
000175.txt,Car,468.64,185.01,511.46,223.67,31.67
000175.txt,Car,481.92,183.05,522.33,214.58,38.31
000175.txt,Car,264.63,175.08,408.71,229.38,25.41
000176.txt,Car,844.52,209.22,1241.0,374.0,3.48
000176.txt,Car,425.86,182.0,542.59,273.89,14.22
000176.txt,Car,500.99,164.61,585.54,243.1,19.75
000176.txt,Car,553.91,169.52,615.84,225.81,25.71
000176.txt,Car,624.61,179.02,669.6,207.09,41.12
000177.txt,Cyclist,35.55,165.78,198.95,335.92,8.49
000177.txt,Van,419.67,144.71,541.24,233.53,22.78
000177.txt,Cyclist,638.35,172.65,682.82,227.27,24.91
000177.txt,Pedestrian,1018.58,164.46,1053.46,247.56,14.83
